Name,Genre,Price,Review
Voxel Tycoon,Indie,12.49,Very Positive
Voxel Tycoon,Simulation,12.49,Very Positive
Voxel Tycoon,Strategy,12.49,Very Positive
Voxel Tycoon,Early Access,12.49,Very Positive
Hedon Bloodrite,Action,8.99,Very Positive
Hedon Bloodrite,Adventure,8.99,Very Positive
Hedon Bloodrite,Indie,8.99,Very Positive
Hedon Bloodrite,RPG,8.99,Very Positive
Paw Patrol: On A Roll!,Adventure,20.99,Very Positive
Gothic® 3,Action,5.79,Very Positive
Gothic® 3,RPG,5.79,Very Positive
They Are Coming,Action,2.99,Very Positive
They Are Coming,Indie,2.99,Very Positive
They Are Coming,Early Access,2.99,Very Positive
TowerFall Ascension,Action,7.99,Overwhelmingly Positive
TowerFall Ascension,Indie,7.99,Overwhelmingly Positive
METAL GEAR SURVIVE,Action,14.99,Mixed
METAL GEAR SURVIVE,Adventure,14.99,Mixed
METAL GEAR SURVIVE,Strategy,14.99,Mixed
Anthology of Fear,Adventure,7.49,Mostly Positive
Anthology of Fear,Indie,7.49,Mostly Positive
Twilight Struggle,Simulation,9.99,Very Positive
Twilight Struggle,Strategy,9.99,Very Positive
Offworld Trading Company,Indie,14.99,Mostly Positive
Offworld Trading Company,Simulation,14.99,Mostly Positive
Offworld Trading Company,Strategy,14.99,Mostly Positive
Mount & Blade: With Fire & Sword,Action,3.99,Very Positive
Mount & Blade: With Fire & Sword,RPG,3.99,Very Positive
One Way Heroics,Indie,0.67,Very Positive
One Way Heroics,RPG,0.67,Very Positive
Conarium,Adventure,2.09,Mostly Positive
Conarium,Indie,2.09,Mostly Positive
Planetbase,Indie,14.99,Mostly Positive
Planetbase,Simulation,14.99,Mostly Positive
Planetbase,Strategy,14.99,Mostly Positive
GeoDepths,Adventure,16.99,Very Positive
GeoDepths,Strategy,16.99,Very Positive
Virtual Circuit Board,Simulation,14.99,Very Positive
Talented,Action,1.99,Very Positive
Talented,Indie,1.99,Very Positive
Talented,Early Access,1.99,Very Positive
Hooked on You: A Dead by Daylight Dating Sim™,Casual,5.79,Very Positive
Don't Be Afraid,Action,2.02,Very Positive
Don't Be Afraid,Adventure,2.02,Very Positive
Don't Be Afraid,Indie,2.02,Very Positive
Don't Be Afraid,Simulation,2.02,Very Positive
FatalZone,Action,4.99,Mostly Positive
FatalZone,Casual,4.99,Mostly Positive
FatalZone,Indie,4.99,Mostly Positive
FatalZone,RPG,4.99,Mostly Positive
FatalZone,Early Access,4.99,Mostly Positive
Junkyard Truck,Simulation,14.99,Mostly Positive
Junkyard Truck,Early Access,14.99,Mostly Positive
Grim Legends: The Forsaken Bride,Casual,1.99,Overwhelmingly Positive
Affogato,Adventure,16.99,Very Positive
Affogato,Indie,16.99,Very Positive
Affogato,RPG,16.99,Very Positive
Affogato,Strategy,16.99,Very Positive
Fly Corp,Indie,4.99,Very Positive
Fly Corp,Simulation,4.99,Very Positive
Fly Corp,Strategy,4.99,Very Positive
DOOM 64,Action,2.99,Very Positive
Roguebook,Adventure,14.99,Very Positive
Roguebook,Indie,14.99,Very Positive
Roguebook,RPG,14.99,Very Positive
Roguebook,Strategy,14.99,Very Positive
Orb of Creation,Casual,4.99,Very Positive
Orb of Creation,Indie,4.99,Very Positive
Orb of Creation,Strategy,4.99,Very Positive
Orb of Creation,Early Access,4.99,Very Positive
Emily is Away <3,Adventure,9.99,Very Positive
Emily is Away <3,Casual,9.99,Very Positive
Emily is Away <3,Indie,9.99,Very Positive
Emily is Away <3,RPG,9.99,Very Positive
Emily is Away <3,Simulation,9.99,Very Positive
Long Gone Days,Adventure,18.73,Very Positive
Long Gone Days,Indie,18.73,Very Positive
Long Gone Days,RPG,18.73,Very Positive
Escape Memoirs: Mini Stories,Adventure,0.0,Very Positive
Escape Memoirs: Mini Stories,Casual,0.0,Very Positive
Escape Memoirs: Mini Stories,Indie,0.0,Very Positive
Escape Memoirs: Mini Stories,Free to Play,0.0,Very Positive
Hexcells Infinite,Casual,4.99,Overwhelmingly Positive
Hexcells Infinite,Indie,4.99,Overwhelmingly Positive
Hexcells Infinite,Strategy,4.99,Overwhelmingly Positive
REAVER,Action,7.49,Very Positive
REAVER,Indie,7.49,Very Positive
REAVER,Early Access,7.49,Very Positive
How to Build a Magnificent Kingdom,Indie,2.5,Mostly Positive
How to Build a Magnificent Kingdom,RPG,2.5,Mostly Positive
How to Build a Magnificent Kingdom,Strategy,2.5,Mostly Positive
The Zachtronics Solitaire Collection,Casual,5.79,Very Positive
The Zachtronics Solitaire Collection,Indie,5.79,Very Positive
Learn to Fly 3,Action,0.0,Very Positive
Learn to Fly 3,Adventure,0.0,Very Positive
Learn to Fly 3,Casual,0.0,Very Positive
Learn to Fly 3,Free to Play,0.0,Very Positive
Learn to Fly 3,Indie,0.0,Very Positive
Learn to Fly 3,Simulation,0.0,Very Positive
Learn to Fly 3,Strategy,0.0,Very Positive
Turbo Dismount™,Action,9.99,Very Positive
Turbo Dismount™,Indie,9.99,Very Positive
Turbo Dismount™,Simulation,9.99,Very Positive
The House in Fata Morgana,Adventure,12.49,Overwhelmingly Positive
Heart of Crown PC,Indie,24.99,Very Positive
Heart of Crown PC,RPG,24.99,Very Positive
Heart of Crown PC,Simulation,24.99,Very Positive
Heart of Crown PC,Strategy,24.99,Very Positive
Atelier Ryza 2: Lost Legends & the Secret Fairy,RPG,49.99,Very Positive
"Dwarves: Glory, Death and Loot",Adventure,5.99,Mostly Positive
"Dwarves: Glory, Death and Loot",Casual,5.99,Mostly Positive
"Dwarves: Glory, Death and Loot",Indie,5.99,Mostly Positive
"Dwarves: Glory, Death and Loot",RPG,5.99,Mostly Positive
"Dwarves: Glory, Death and Loot",Strategy,5.99,Mostly Positive
"Dwarves: Glory, Death and Loot",Early Access,5.99,Mostly Positive
Bus Simulator 18,Simulation,24.99,Mostly Positive
DRAGON BALL XENOVERSE,Action,24.99,Very Positive
Steel Division: Normandy 44,Action,23.99,Mostly Positive
Steel Division: Normandy 44,Simulation,23.99,Mostly Positive
Steel Division: Normandy 44,Strategy,23.99,Mostly Positive
Omensight: Definitive Edition,Action,19.99,Very Positive
Omensight: Definitive Edition,Adventure,19.99,Very Positive
Omensight: Definitive Edition,Indie,19.99,Very Positive
Omensight: Definitive Edition,RPG,19.99,Very Positive
Quantum Break,Action,39.99,Very Positive
Horizon's Gate,Adventure,10.49,Overwhelmingly Positive
Horizon's Gate,Indie,10.49,Overwhelmingly Positive
Horizon's Gate,RPG,10.49,Overwhelmingly Positive
Horizon's Gate,Strategy,10.49,Overwhelmingly Positive
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,Action,12.99,Very Positive
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,Adventure,12.99,Very Positive
Cooking Companions,Adventure,14.99,Very Positive
Cooking Companions,Casual,14.99,Very Positive
Cooking Companions,Indie,14.99,Very Positive
Psychonauts,Action,9.99,Overwhelmingly Positive
Sunrider 4: The Captain's Return,Action,14.99,Very Positive
Sunrider 4: The Captain's Return,Indie,14.99,Very Positive
Sunrider 4: The Captain's Return,RPG,14.99,Very Positive
Sunrider 4: The Captain's Return,Strategy,14.99,Very Positive
Samawa Idle,Action,4.99,Mostly Positive
Samawa Idle,Casual,4.99,Mostly Positive
Samawa Idle,Indie,4.99,Mostly Positive
Samawa Idle,RPG,4.99,Mostly Positive
Samawa Idle,Strategy,4.99,Mostly Positive
Atari 50: The Anniversary Celebration,Action,39.99,Very Positive
Atari 50: The Anniversary Celebration,Casual,39.99,Very Positive
Escape From Mystwood Mansion,Adventure,8.99,Very Positive
Escape From Mystwood Mansion,Casual,8.99,Very Positive
Ballance,Casual,3.59,Mostly Positive
Sailwind,Adventure,19.99,Very Positive
Sailwind,Casual,19.99,Very Positive
Sailwind,Indie,19.99,Very Positive
Sailwind,Simulation,19.99,Very Positive
Sailwind,Early Access,19.99,Very Positive
Goobies,Action,5.99,Very Positive
Goobies,Casual,5.99,Very Positive
Goobies,Indie,5.99,Very Positive
Goobies,RPG,5.99,Very Positive
Goobies,Strategy,5.99,Very Positive
Fantasy of Caocao 2,Adventure,4.89,Very Positive
Fantasy of Caocao 2,Casual,4.89,Very Positive
Fantasy of Caocao 2,Indie,4.89,Very Positive
Fantasy of Caocao 2,RPG,4.89,Very Positive
Fantasy of Caocao 2,Strategy,4.89,Very Positive
Lemon Cake,Casual,14.99,Very Positive
Lemon Cake,Indie,14.99,Very Positive
Lemon Cake,Simulation,14.99,Very Positive
Conan Unconquered,Strategy,10.49,Mostly Positive
Graveyard Shift,Adventure,3.99,Mostly Positive
Graveyard Shift,Indie,3.99,Mostly Positive
My Suika - Watermelon Game,Casual,0.89,Very Positive
My Suika - Watermelon Game,Indie,0.89,Very Positive
My Suika - Watermelon Game,Simulation,0.89,Very Positive
My Suika - Watermelon Game,Strategy,0.89,Very Positive
Transient: Extended Edition,Adventure,2.09,Mixed
Transient: Extended Edition,Indie,2.09,Mixed
Sid Meier's Civilization® IV,Strategy,19.99,Very Positive
Demons Roots,Adventure,2.0,Overwhelmingly Positive
Demons Roots,Indie,2.0,Overwhelmingly Positive
Demons Roots,RPG,2.0,Overwhelmingly Positive
Oddworld: Stranger's Wrath HD,Action,9.99,Very Positive
Oddworld: Stranger's Wrath HD,Adventure,9.99,Very Positive
Oddworld: Stranger's Wrath HD,Strategy,9.99,Very Positive
MX vs ATV All Out,Racing,18.99,Very Positive
MX vs ATV All Out,Simulation,18.99,Very Positive
MX vs ATV All Out,Sports,18.99,Very Positive
Tom Clancy's Rainbow Six® Vegas,Action,7.99,Very Positive
Day of Defeat: Source,Action,5.79,Very Positive
Spellmasons,Indie,10.49,Very Positive
Spellmasons,Strategy,10.49,Very Positive
Stellar Monarch 2,Strategy,12.49,Very Positive
Rebirth:Beware of Mr.Wang,Action,8.99,Mixed
Rebirth:Beware of Mr.Wang,Casual,8.99,Mixed
Rebirth:Beware of Mr.Wang,Indie,8.99,Mixed
Paper Bride 4 Bound Love,Adventure,9.99,Mostly Positive
Paper Bride 4 Bound Love,Casual,9.99,Mostly Positive
Paper Bride 4 Bound Love,Indie,9.99,Mostly Positive
Paper Bride 4 Bound Love,RPG,9.99,Mostly Positive
Wild Terra 2: New Lands,Action,12.99,Mixed
Wild Terra 2: New Lands,Indie,12.99,Mixed
Wild Terra 2: New Lands,Massively Multiplayer,12.99,Mixed
Wild Terra 2: New Lands,RPG,12.99,Mixed
Dwarven Realms,Action,2.99,Very Positive
Dwarven Realms,Adventure,2.99,Very Positive
Dwarven Realms,Indie,2.99,Very Positive
Dwarven Realms,RPG,2.99,Very Positive
Dwarven Realms,Early Access,2.99,Very Positive
Kiwi Clicker - Juiced Up,Action,2.99,Overwhelmingly Positive
Kiwi Clicker - Juiced Up,Casual,2.99,Overwhelmingly Positive
Kiwi Clicker - Juiced Up,Indie,2.99,Overwhelmingly Positive
Kiwi Clicker - Juiced Up,Simulation,2.99,Overwhelmingly Positive
Kiwi Clicker - Juiced Up,Strategy,2.99,Overwhelmingly Positive
Ravenbound,Action,14.86,Mixed
SAELIG,Indie,14.99,Very Positive
SAELIG,RPG,14.99,Very Positive
SAELIG,Simulation,14.99,Very Positive
SAELIG,Strategy,14.99,Very Positive
SAELIG,Early Access,14.99,Very Positive
My Vow to My Liege,Casual,5.79,Very Positive
My Vow to My Liege,Indie,5.79,Very Positive
Idle Monster TD,Casual,0.0,Mostly Positive
Idle Monster TD,Free to Play,0.0,Mostly Positive
Idle Monster TD,Indie,0.0,Mostly Positive
Idle Monster TD,Strategy,0.0,Mostly Positive
Project Highrise,Simulation,19.99,Very Positive
Project Highrise,Strategy,19.99,Very Positive
Surgeon Simulator,Action,5.79,Very Positive
Surgeon Simulator,Indie,5.79,Very Positive
Surgeon Simulator,Simulation,5.79,Very Positive
Tropico 5,RPG,19.99,Mostly Positive
Tropico 5,Simulation,19.99,Mostly Positive
Tropico 5,Strategy,19.99,Mostly Positive
Ratropolis,Casual,9.29,Very Positive
Ratropolis,Indie,9.29,Very Positive
Ratropolis,Simulation,9.29,Very Positive
Ratropolis,Strategy,9.29,Very Positive
War Trigger 3,Action,0.0,Mixed
War Trigger 3,Casual,0.0,Mixed
War Trigger 3,Indie,0.0,Mixed
War Trigger 3,Simulation,0.0,Mixed
War Trigger 3,Free to Play,0.0,Mixed
PAGUI打鬼,Action,19.99,Very Positive
PAGUI打鬼,Adventure,19.99,Very Positive
PAGUI打鬼,Casual,19.99,Very Positive
PAGUI打鬼,Indie,19.99,Very Positive
PAGUI打鬼,RPG,19.99,Very Positive
Freeman: Guerrilla Warfare,Action,24.99,Mixed
Freeman: Guerrilla Warfare,Indie,24.99,Mixed
Freeman: Guerrilla Warfare,RPG,24.99,Mixed
Freeman: Guerrilla Warfare,Strategy,24.99,Mixed
Keplerth,Adventure,14.99,Very Positive
Keplerth,Casual,14.99,Very Positive
Keplerth,Indie,14.99,Very Positive
Keplerth,RPG,14.99,Very Positive
Keplerth,Simulation,14.99,Very Positive
Godfall Ultimate Edition,Action,18.99,Mixed
Godfall Ultimate Edition,Adventure,18.99,Mixed
Dinosaur Fossil Hunter,Action,19.99,Mostly Positive
Dinosaur Fossil Hunter,Adventure,19.99,Mostly Positive
Dinosaur Fossil Hunter,Indie,19.99,Mostly Positive
Dinosaur Fossil Hunter,Simulation,19.99,Mostly Positive
CaseCracker,Adventure,9.99,Very Positive
CaseCracker,Casual,9.99,Very Positive
CaseCracker,Indie,9.99,Very Positive
CaseCracker,RPG,9.99,Very Positive
CaseCracker,Simulation,9.99,Very Positive
CaseCracker,Strategy,9.99,Very Positive
Supreme Ruler 2030,Simulation,14.99,Mixed
Supreme Ruler 2030,Strategy,14.99,Mixed
Mount & Blade,Indie,3.99,Very Positive
Mount & Blade,RPG,3.99,Very Positive
Tattletail,Action,4.99,Very Positive
Tattletail,Indie,4.99,Very Positive
Hira Hira Hihiru,Adventure,12.49,Very Positive
Hira Hira Hihiru,Casual,12.49,Very Positive
Panzer Knights,Action,12.49,Very Positive
Panzer Knights,Indie,12.49,Very Positive
Transport INC,Casual,11.99,Mostly Positive
Transport INC,Simulation,11.99,Mostly Positive
Transport INC,Strategy,11.99,Mostly Positive
SpaceChem,Indie,5.79,Overwhelmingly Positive
SpaceChem,Simulation,5.79,Overwhelmingly Positive
Secret of Mana,Action,31.99,Mostly Positive
Secret of Mana,RPG,31.99,Mostly Positive
Castle Story,Indie,9.99,Mixed
Castle Story,Simulation,9.99,Mixed
Castle Story,Strategy,9.99,Mixed
Anemoiapolis: Chapter 1,Adventure,8.99,Very Positive
Anemoiapolis: Chapter 1,Indie,8.99,Very Positive
Kubifaktorium,Indie,19.99,Very Positive
Kubifaktorium,RPG,19.99,Very Positive
Kubifaktorium,Simulation,19.99,Very Positive
Kubifaktorium,Strategy,19.99,Very Positive
Trine Enchanted Edition,Action,7.99,Overwhelmingly Positive
Trine Enchanted Edition,Adventure,7.99,Overwhelmingly Positive
Trine Enchanted Edition,Indie,7.99,Overwhelmingly Positive
Mech Engineer,Indie,7.99,Mostly Positive
Mech Engineer,Simulation,7.99,Mostly Positive
Mech Engineer,Strategy,7.99,Mostly Positive
Mech Engineer,Early Access,7.99,Mostly Positive
Aces & Adventures,Adventure,10.49,Very Positive
Aces & Adventures,RPG,10.49,Very Positive
Aces & Adventures,Strategy,10.49,Very Positive
Handyman Corporation,Indie,2.39,Mixed
Handyman Corporation,Simulation,2.39,Mixed
UpGun,Action,0.0,Very Positive
UpGun,Casual,0.0,Very Positive
Hatoful Boyfriend,Casual,9.99,Very Positive
Hatoful Boyfriend,Indie,9.99,Very Positive
Hatoful Boyfriend,Simulation,9.99,Very Positive
Bug & Seek,Casual,7.99,Positive
Bug & Seek,Indie,7.99,Positive
Bug & Seek,Simulation,7.99,Positive
Granny 3,Adventure,4.99,Very Positive
Granny 3,Indie,4.99,Very Positive
Taboo Trial,Action,14.99,Very Positive
Taboo Trial,Adventure,14.99,Very Positive
Taboo Trial,Indie,14.99,Very Positive
Taboo Trial,RPG,14.99,Very Positive
Mitos.is: The Game,Casual,0.0,Very Positive
Mitos.is: The Game,Simulation,0.0,Very Positive
Mitos.is: The Game,Free to Play,0.0,Very Positive
Milk inside a bag of milk inside a bag of milk,Adventure,0.99,Overwhelmingly Positive
Milk inside a bag of milk inside a bag of milk,Indie,0.99,Overwhelmingly Positive
Destroy All Humans!,Action,14.99,Very Positive
Destroy All Humans!,Adventure,14.99,Very Positive
Vagante,Action,14.99,Very Positive
Vagante,Adventure,14.99,Very Positive
Vagante,Indie,14.99,Very Positive
Vagante,RPG,14.99,Very Positive
Wavetale,Adventure,14.99,Very Positive
Flame Keeper,Action,6.59,Mostly Positive
Flame Keeper,Indie,6.59,Mostly Positive
Flame Keeper,Early Access,6.59,Mostly Positive
MicroWorks,Action,0.0,Very Positive
MicroWorks,Casual,0.0,Very Positive
MicroWorks,Indie,0.0,Very Positive
MicroWorks,Free to Play,0.0,Very Positive
Thief: Deadly Shadows,Action,0.49,Very Positive
Crossing Guard Joe,Action,5.99,Very Positive
Crossing Guard Joe,Casual,5.99,Very Positive
Crossing Guard Joe,Simulation,5.99,Very Positive
Punch Club,Indie,5.79,Very Positive
Punch Club,RPG,5.79,Very Positive
Punch Club,Strategy,5.79,Very Positive
Archaelund,Adventure,12.49,Very Positive
Archaelund,RPG,12.49,Very Positive
Archaelund,Early Access,12.49,Very Positive
Airship: Kingdoms Adrift,Action,14.99,Mostly Positive
Airship: Kingdoms Adrift,Adventure,14.99,Mostly Positive
Airship: Kingdoms Adrift,RPG,14.99,Mostly Positive
Airship: Kingdoms Adrift,Simulation,14.99,Mostly Positive
Airship: Kingdoms Adrift,Strategy,14.99,Mostly Positive
Fort Solis,Adventure,20.99,Mixed
BPM: BULLETS PER MINUTE,Action,10.49,Very Positive
BPM: BULLETS PER MINUTE,Adventure,10.49,Very Positive
BPM: BULLETS PER MINUTE,Indie,10.49,Very Positive
Romans: Age of Caesar,Massively Multiplayer,0.0,Mixed
Romans: Age of Caesar,Strategy,0.0,Mixed
Romans: Age of Caesar,Free to Play,0.0,Mixed
"Spy Fox 2 ""Some Assembly Required""",Adventure,6.99,Very Positive
"Spy Fox 2 ""Some Assembly Required""",Casual,6.99,Very Positive
InfraSpace,Indie,12.49,Very Positive
InfraSpace,Simulation,12.49,Very Positive
InfraSpace,Strategy,12.49,Very Positive
[Chilla's Art] The Karaoke | ヒトカラ🎤,Adventure,5.99,Very Positive
[Chilla's Art] The Karaoke | ヒトカラ🎤,Indie,5.99,Very Positive
Endoparasitic,Indie,5.79,Very Positive
Breathedge,Action,12.49,Very Positive
Breathedge,Adventure,12.49,Very Positive
Breathedge,Indie,12.49,Very Positive
Breathedge,Simulation,12.49,Very Positive
Moonscars,Action,9.99,Very Positive
Moonscars,Indie,9.99,Very Positive
Tom Clancy's Splinter Cell®,Action,7.99,Very Positive
Auto Brawl Chess,Action,0.0,Mixed
Auto Brawl Chess,Adventure,0.0,Mixed
Auto Brawl Chess,Free to Play,0.0,Mixed
Auto Brawl Chess,Massively Multiplayer,0.0,Mixed
Auto Brawl Chess,RPG,0.0,Mixed
Auto Brawl Chess,Strategy,0.0,Mixed
Ice Lakes,Indie,8.99,Very Positive
Ice Lakes,Simulation,8.99,Very Positive
Ice Lakes,Sports,8.99,Very Positive
This is a Ghost,Action,14.99,Very Positive
This is a Ghost,Casual,14.99,Very Positive
This is a Ghost,Indie,14.99,Very Positive
This is a Ghost,Early Access,14.99,Very Positive
Mirror's Edge™ Catalyst,Action,19.99,Very Positive
Mirror's Edge™ Catalyst,Adventure,19.99,Very Positive
My Lands: Black Gem Hunting,Casual,0.0,Very Positive
My Lands: Black Gem Hunting,Free to Play,0.0,Very Positive
My Lands: Black Gem Hunting,Indie,0.0,Very Positive
My Lands: Black Gem Hunting,Massively Multiplayer,0.0,Very Positive
My Lands: Black Gem Hunting,Strategy,0.0,Very Positive
September 7th,Indie,3.0,Very Positive
September 7th,Simulation,3.0,Very Positive
Vault of the Void,Indie,17.99,Very Positive
Vault of the Void,Strategy,17.99,Very Positive
Road Maintenance Simulator,Casual,12.49,Mixed
Road Maintenance Simulator,Indie,12.49,Mixed
Road Maintenance Simulator,Simulation,12.49,Mixed
The WILDS,Action,1.49,Very Positive
The WILDS,Adventure,1.49,Very Positive
The WILDS,RPG,1.49,Very Positive
The WILDS,Early Access,1.49,Very Positive
Vampire Hunters,Action,5.79,Very Positive
Vampire Hunters,Indie,5.79,Very Positive
Vampire Hunters,Early Access,5.79,Very Positive
Just King,Action,2.99,Very Positive
Just King,Casual,2.99,Very Positive
Just King,Indie,2.99,Very Positive
Overlord II,RPG,9.99,Very Positive
NEO: The World Ends with You,Action,44.99,Very Positive
NEO: The World Ends with You,RPG,44.99,Very Positive
Disaster Band,Casual,6.99,Very Positive
Disaster Band,Indie,6.99,Very Positive
Quake Champions,Action,0.0,Mostly Positive
Quake Champions,Free to Play,0.0,Mostly Positive
Instruments of Destruction,Action,19.99,Very Positive
Instruments of Destruction,Casual,19.99,Very Positive
Instruments of Destruction,Indie,19.99,Very Positive
Instruments of Destruction,Simulation,19.99,Very Positive
Instruments of Destruction,Strategy,19.99,Very Positive
Instruments of Destruction,Early Access,19.99,Very Positive
